Timestamp,City,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3
13-07-2021,Jaipur,Jaipur - Police Commissionerate,41.86,61.36,29.7,29.29,20.26,1.06,24.06
14-07-2021,Jaipur,Jaipur - Police Commissionerate,40.16,66.88,29.33,30.76,21.1,0.91,25.49
15-07-2021,Jaipur,Jaipur - Police Commissionerate,35.84,66.74,31.76,29.39,17.84,1.19,56.96
16-07-2021,Jaipur,Jaipur - Police Commissionerate,39.63,66.51,28.26,30.86,15.31,1.03,74.92
17-07-2021,Jaipur,Jaipur - Police Commissionerate,44.52,58.13,30.15,43.48,14.53,1.08,33.24
18-07-2021,Jaipur,Jaipur - Police Commissionerate,28.0,42.1,27.47,35.31,10.01,0.97,32.41
19-07-2021,Jaipur,Jaipur - Police Commissionerate,21.9,35.41,24.9,36.9,11.57,1.01,25.02
20-07-2021,Jaipur,Jaipur - Police Commissionerate,22.59,73.47,34.48,53.57,20.19,1.14,14.51
21-07-2021,Jaipur,Jaipur - Police Commissionerate,28.67,65.58,36.56,31.46,11.86,0.84,14.66
22-07-2021,Jaipur,Jaipur - Police Commissionerate,32.47,123.41,32.08,49.39,8.2,0.92,14.64
23-07-2021,Jaipur,Jaipur - Police Commissionerate,38.74,71.81,36.25,24.63,9.95,0.93,24.32
24-07-2021,Jaipur,Jaipur - Police Commissionerate,40.65,55.59,30.84,15.55,9.47,1.2,23.67
25-07-2021,Jaipur,Jaipur - Police Commissionerate,33.42,56.1,31.31,14.18,7.72,0.98,22.24
26-07-2021,Jaipur,Jaipur - Police Commissionerate,29.5,56.66,28.48,12.16,6.67,1.1,30.72
27-07-2021,Jaipur,Jaipur - Police Commissionerate,31.41,72.48,28.97,17.21,8.58,1.0,16.53
28-07-2021,Jaipur,Jaipur - Police Commissionerate,31.28,60.75,26.26,18.71,5.43,1.1,15.65
29-07-2021,Jaipur,Jaipur - Police Commissionerate,35.66,52.29,30.81,31.0,6.4,1.45,16.49
30-07-2021,Jaipur,Jaipur - Police Commissionerate,27.62,53.12,29.9,25.24,8.44,0.9,16.31
31-07-2021,Jaipur,Jaipur - Police Commissionerate,25.49,43.33,21.75,32.22,6.96,0.72,14.45
01-08-2021,Jaipur,Jaipur - Police Commissionerate,24.45,44.84,18.92,37.45,7.52,0.57,15.16
02-08-2021,Jaipur,Jaipur - Police Commissionerate,25.26,53.99,13.63,35.91,9.39,0.95,13.64
03-08-2021,Jaipur,Jaipur - Police Commissionerate,23.0,65.28,14.2,36.65,8.99,0.66,15.29
04-08-2021,Jaipur,Jaipur - Police Commissionerate,19.27,72.68,20.64,27.2,12.27,0.75,16.6
05-08-2021,Jaipur,Jaipur - Police Commissionerate,34.92,72.68,34.71,40.95,10.1,0.91,25.39
06-08-2021,Jaipur,Jaipur - Police Commissionerate,38.62,96.15,33.02,60.21,9.83,0.79,25.2
07-08-2021,Jaipur,Jaipur - Police Commissionerate,34.31,79.12,30.76,51.2,6.88,0.81,32.18
08-08-2021,Jaipur,Jaipur - Police Commissionerate,26.44,84.57,26.07,63.45,8.75,0.75,12.68
09-08-2021,Jaipur,Jaipur - Police Commissionerate,25.52,80.67,19.84,57.87,8.58,0.43,22.52
10-08-2021,Jaipur,Jaipur - Police Commissionerate,36.65,92.49,26.11,118.0,12.79,1.32,35.78
11-08-2021,Jaipur,Jaipur - Police Commissionerate,36.77,89.69,24.66,109.89,11.29,0.9,34.64
12-08-2021,Jaipur,Jaipur - Police Commissionerate,26.61,94.76,29.93,40.08,12.52,0.98,31.37
13-08-2021,Jaipur,Jaipur - Police Commissionerate,36.63,90.72,26.76,35.73,12.41,,34.28
14-08-2021,Jaipur,Jaipur - Police Commissionerate,25.86,91.36,26.22,43.29,10.82,,37.23
15-08-2021,Jaipur,Jaipur - Police Commissionerate,31.26,98.09,24.15,38.15,10.15,,37.9
16-08-2021,Jaipur,Jaipur - Police Commissionerate,33.5,96.5,29.36,29.64,10.49,1.25,34.06
17-08-2021,Jaipur,Jaipur - Police Commissionerate,41.83,107.97,40.93,25.95,10.73,1.19,35.97
18-08-2021,Jaipur,Jaipur - Police Commissionerate,38.48,113.8,32.12,28.29,10.54,1.25,47.02
19-08-2021,Jaipur,Jaipur - Police Commissionerate,44.46,123.5,33.66,34.06,12.23,1.16,33.02
20-08-2021,Jaipur,Jaipur - Police Commissionerate,46.69,98.56,18.95,45.07,14.64,1.08,43.49
21-08-2021,Jaipur,Jaipur - Police Commissionerate,47.46,72.68,16.85,56.48,12.22,1.1,61.97
22-08-2021,Jaipur,Jaipur - Police Commissionerate,34.32,39.89,11.11,59.96,10.44,1.04,58.06
23-08-2021,Jaipur,Jaipur - Police Commissionerate,42.31,57.95,28.72,39.82,11.25,1.0,43.36
24-08-2021,Jaipur,Jaipur - Police Commissionerate,52.65,77.57,25.59,33.24,14.11,0.96,34.09
25-08-2021,Jaipur,Jaipur - Police Commissionerate,52.55,74.62,22.86,27.24,10.02,0.83,29.71
26-08-2021,Jaipur,Jaipur - Police Commissionerate,44.59,71.64,18.12,30.7,12.07,1.13,30.22
27-08-2021,Jaipur,Jaipur - Police Commissionerate,42.77,125.01,24.9,27.57,8.77,0.82,31.3
28-08-2021,Jaipur,Jaipur - Police Commissionerate,59.58,135.77,34.14,24.61,9.83,1.02,46.83
29-08-2021,Jaipur,Jaipur - Police Commissionerate,47.2,123.36,25.88,28.12,8.84,1.03,28.3
30-08-2021,Jaipur,Jaipur - Police Commissionerate,52.21,77.32,20.62,31.62,8.5,0.9,32.01
31-08-2021,Jaipur,Jaipur - Police Commissionerate,28.23,53.13,14.84,31.77,9.28,0.83,23.25
01-09-2021,Jaipur,Jaipur - Police Commissionerate,23.44,39.17,14.61,35.94,11.79,1.07,18.13
02-09-2021,Jaipur,Jaipur - Police Commissionerate,26.19,41.42,13.37,35.37,11.2,1.03,26.04
03-09-2021,Jaipur,Jaipur - Police Commissionerate,26.9,48.32,24.08,34.39,12.52,0.7,23.52
04-09-2021,Jaipur,Jaipur - Police Commissionerate,26.26,43.37,22.38,29.76,10.31,1.0,25.96
05-09-2021,Jaipur,Jaipur - Police Commissionerate,38.09,55.91,21.03,36.19,17.66,1.62,19.97
06-09-2021,Jaipur,Jaipur - Police Commissionerate,26.55,66.79,33.95,33.3,12.37,1.32,54.8
07-09-2021,Jaipur,Jaipur - Police Commissionerate,29.34,62.81,22.54,34.82,13.31,1.92,42.43
08-09-2021,Jaipur,Jaipur - Police Commissionerate,27.17,55.31,16.1,36.79,15.68,0.91,37.15
09-09-2021,Jaipur,Jaipur - Police Commissionerate,27.44,67.43,20.01,37.58,15.66,0.66,43.67
10-09-2021,Jaipur,Jaipur - Police Commissionerate,22.69,62.96,22.13,36.98,11.71,1.42,30.37
11-09-2021,Jaipur,Jaipur - Police Commissionerate,18.12,57.13,18.98,32.69,10.02,1.01,19.43
12-09-2021,Jaipur,Jaipur - Police Commissionerate,8.1,51.92,21.53,29.44,10.95,0.96,17.06
13-09-2021,Jaipur,Jaipur - Police Commissionerate,15.35,75.5,24.45,28.86,12.13,1.09,34.55
14-09-2021,Jaipur,Jaipur - Police Commissionerate,30.79,60.86,27.93,28.16,14.4,1.31,26.02
15-09-2021,Jaipur,Jaipur - Police Commissionerate,23.76,36.56,13.2,29.54,14.54,0.95,24.09
16-09-2021,Jaipur,Jaipur - Police Commissionerate,23.58,59.71,17.75,33.3,10.53,0.91,45.54
17-09-2021,Jaipur,Jaipur - Police Commissionerate,20.88,77.31,16.72,37.22,10.62,1.17,22.11
18-09-2021,Jaipur,Jaipur - Police Commissionerate,25.1,77.37,27.8,25.61,6.38,1.04,17.52
19-09-2021,Jaipur,Jaipur - Police Commissionerate,19.96,64.68,19.67,27.3,7.3,0.95,24.33
20-09-2021,Jaipur,Jaipur - Police Commissionerate,12.72,74.47,23.52,26.62,8.66,1.18,19.93
21-09-2021,Jaipur,Jaipur - Police Commissionerate,24.41,40.32,20.2,23.97,5.45,1.05,19.74
22-09-2021,Jaipur,Jaipur - Police Commissionerate,22.9,66.82,22.23,25.52,7.64,0.69,23.52
23-09-2021,Jaipur,Jaipur - Police Commissionerate,26.66,54.28,16.39,31.17,8.48,1.03,23.91
24-09-2021,Jaipur,Jaipur - Police Commissionerate,32.92,103.47,15.56,35.69,9.66,0.93,24.96
25-09-2021,Jaipur,Jaipur - Police Commissionerate,69.93,137.97,17.05,43.67,9.26,0.94,32.97
26-09-2021,Jaipur,Jaipur - Police Commissionerate,30.5,116.04,12.24,42.88,9.63,0.81,25.69
27-09-2021,Jaipur,Jaipur - Police Commissionerate,42.38,99.96,14.41,40.99,7.97,0.99,29.79
28-09-2021,Jaipur,Jaipur - Police Commissionerate,29.4,79.14,14.18,42.06,9.05,0.94,31.94
29-09-2021,Jaipur,Jaipur - Police Commissionerate,28.58,84.37,16.97,41.7,9.08,0.77,19.2
30-09-2021,Jaipur,Jaipur - Police Commissionerate,52.34,98.04,26.45,31.94,9.39,1.19,48.37
01-10-2021,Jaipur,Jaipur - Police Commissionerate,43.53,62.13,22.38,30.17,7.94,1.17,36.8
02-10-2021,Jaipur,Jaipur - Police Commissionerate,52.54,84.92,23.91,31.55,8.53,1.08,25.64
03-10-2021,Jaipur,Jaipur - Police Commissionerate,57.57,81.19,29.7,27.4,7.68,0.96,32.79
04-10-2021,Jaipur,Jaipur - Police Commissionerate,43.88,83.26,31.53,22.8,8.82,1.03,33.44
05-10-2021,Jaipur,Jaipur - Police Commissionerate,48.31,100.04,29.13,23.43,8.55,1.02,36.89
06-10-2021,Jaipur,Jaipur - Police Commissionerate,76.32,158.94,41.7,26.78,7.81,1.5,12.2
07-10-2021,Jaipur,Jaipur - Police Commissionerate,75.04,137.45,40.94,28.31,9.58,1.28,46.74
08-10-2021,Jaipur,Jaipur - Police Commissionerate,81.66,161.03,34.56,35.54,5.66,2.45,42.13
09-10-2021,Jaipur,Jaipur - Police Commissionerate,121.72,219.22,42.9,32.81,6.71,1.48,22.01
10-10-2021,Jaipur,Jaipur - Police Commissionerate,77.58,186.14,36.85,33.46,7.33,0.8,39.07
11-10-2021,Jaipur,Jaipur - Police Commissionerate,66.11,124.94,37.99,27.79,9.05,2.86,74.23
12-10-2021,Jaipur,Jaipur - Police Commissionerate,86.02,158.91,37.99,28.46,8.4,2.39,43.51
13-10-2021,Jaipur,Jaipur - Police Commissionerate,86.63,169.75,27.71,31.52,7.0,0.98,30.69
14-10-2021,Jaipur,Jaipur - Police Commissionerate,96.6,218.09,30.15,36.32,7.86,0.9,26.99
15-10-2021,Jaipur,Jaipur - Police Commissionerate,124.25,247.38,38.43,39.89,7.27,1.27,12.19
16-10-2021,Jaipur,Jaipur - Police Commissionerate,68.78,146.66,40.65,33.67,15.56,2.5,51.09
17-10-2021,Jaipur,Jaipur - Police Commissionerate,98.76,163.7,31.32,43.69,6.21,1.96,19.87
18-10-2021,Jaipur,Jaipur - Police Commissionerate,25.37,55.51,22.9,38.04,11.58,0.84,14.04
19-10-2021,Jaipur,Jaipur - Police Commissionerate,53.37,93.09,23.81,35.58,8.41,0.73,20.59
20-10-2021,Jaipur,Jaipur - Police Commissionerate,97.14,181.84,52.08,30.84,8.81,1.02,41.75
21-10-2021,Jaipur,Jaipur - Police Commissionerate,87.91,197.29,50.97,31.88,12.25,0.95,30.65
22-10-2021,Jaipur,Jaipur - Police Commissionerate,62.22,102.38,29.08,34.54,8.95,0.66,20.91
23-10-2021,Jaipur,Jaipur - Police Commissionerate,49.36,79.32,21.96,32.29,7.46,0.64,26.7
24-10-2021,Jaipur,Jaipur - Police Commissionerate,61.42,102.1,22.64,36.38,9.14,1.45,32.38
25-10-2021,Jaipur,Jaipur - Police Commissionerate,58.98,151.77,42.24,28.07,7.54,0.69,38.04
26-10-2021,Jaipur,Jaipur - Police Commissionerate,66.91,150.83,40.23,33.37,9.16,0.86,26.85
27-10-2021,Jaipur,Jaipur - Police Commissionerate,74.8,194.25,74.74,54.43,11.74,0.84,27.6
28-10-2021,Jaipur,Jaipur - Police Commissionerate,81.06,174.06,81.92,31.35,12.63,1.06,45.92
29-10-2021,Jaipur,Jaipur - Police Commissionerate,101.77,198.98,102.02,25.62,13.94,1.52,37.17
30-10-2021,Jaipur,Jaipur - Police Commissionerate,140.09,300.71,154.39,45.71,11.52,3.37,20.32
31-10-2021,Jaipur,Jaipur - Police Commissionerate,122.41,285.97,112.96,110.3,12.76,1.65,35.58
01-11-2021,Jaipur,Jaipur - Police Commissionerate,68.65,176.42,91.7,79.8,11.47,1.38,45.13
02-11-2021,Jaipur,Jaipur - Police Commissionerate,83.41,170.7,104.6,20.92,8.15,1.75,21.96
03-11-2021,Jaipur,Jaipur - Police Commissionerate,96.06,183.88,82.45,123.19,8.89,1.44,41.6
04-11-2021,Jaipur,Jaipur - Police Commissionerate,154.11,255.62,82.39,109.87,11.14,1.33,43.47
05-11-2021,Jaipur,Jaipur - Police Commissionerate,270.34,435.71,101.08,91.08,15.08,2.21,28.27
06-11-2021,Jaipur,Jaipur - Police Commissionerate,179.14,368.31,116.09,70.18,8.84,2.68,32.87
07-11-2021,Jaipur,Jaipur - Police Commissionerate,86.79,231.58,110.94,79.31,12.55,1.76,28.56
08-11-2021,Jaipur,Jaipur - Police Commissionerate,112.12,260.61,97.08,86.81,11.42,1.72,26.5
09-11-2021,Jaipur,Jaipur - Police Commissionerate,66.26,201.04,108.62,76.83,10.84,1.96,22.63
10-11-2021,Jaipur,Jaipur - Police Commissionerate,92.43,250.8,111.97,83.42,10.56,2.37,27.6
11-11-2021,Jaipur,Jaipur - Police Commissionerate,81.46,223.56,120.82,79.07,13.09,4.29,31.87
12-11-2021,Jaipur,Jaipur - Police Commissionerate,99.1,237.58,116.58,77.1,,2.48,27.19
13-11-2021,Jaipur,Jaipur - Police Commissionerate,176.34,352.68,138.16,77.98,18.31,2.92,22.68
14-11-2021,Jaipur,Jaipur - Police Commissionerate,134.43,295.7,112.62,79.75,24.95,2.41,41.62
15-11-2021,Jaipur,Jaipur - Police Commissionerate,138.89,295.17,111.53,92.15,26.57,1.69,26.12
16-11-2021,Jaipur,Jaipur - Police Commissionerate,110.97,263.29,117.2,85.01,26.01,2.02,21.46
17-11-2021,Jaipur,Jaipur - Police Commissionerate,107.34,241.08,103.83,86.94,24.46,1.84,21.95
18-11-2021,Jaipur,Jaipur - Police Commissionerate,80.37,184.73,69.02,81.52,9.03,1.3,38.85
19-11-2021,Jaipur,Jaipur - Police Commissionerate,74.2,166.95,54.8,82.33,10.14,1.11,31.08
20-11-2021,Jaipur,Jaipur - Police Commissionerate,74.16,158.55,56.46,99.13,10.31,1.24,33.12
21-11-2021,Jaipur,Jaipur - Police Commissionerate,80.49,182.77,71.54,126.15,10.81,1.58,34.42
22-11-2021,Jaipur,Jaipur - Police Commissionerate,86.1,210.78,89.42,120.43,9.55,1.49,22.96
23-11-2021,Jaipur,Jaipur - Police Commissionerate,51.32,166.89,107.64,169.4,13.58,3.13,31.25
24-11-2021,Jaipur,Jaipur - Police Commissionerate,73.12,166.97,98.85,143.06,12.93,2.67,27.6
25-11-2021,Jaipur,Jaipur - Police Commissionerate,81.99,199.09,116.28,65.56,13.9,3.26,25.9
26-11-2021,Jaipur,Jaipur - Police Commissionerate,61.95,156.45,87.4,77.75,15.61,1.68,31.02
27-11-2021,Jaipur,Jaipur - Police Commissionerate,95.88,185.18,66.72,72.49,13.16,1.25,38.31
28-11-2021,Jaipur,Jaipur - Police Commissionerate,73.56,165.04,60.95,72.39,12.87,1.14,29.3
29-11-2021,Jaipur,Jaipur - Police Commissionerate,78.06,159.39,75.18,60.01,13.45,1.22,42.03
30-11-2021,Jaipur,Jaipur - Police Commissionerate,93.88,212.62,104.63,53.72,14.16,1.9,22.74
01-12-2021,Jaipur,Jaipur - Police Commissionerate,88.52,179.5,86.08,70.59,13.18,1.47,17.73
02-12-2021,Jaipur,Jaipur - Police Commissionerate,92.99,184.46,71.57,77.24,11.24,1.31,19.74
03-12-2021,Jaipur,Jaipur - Police Commissionerate,44.28,86.08,55.18,73.62,8.25,0.92,32.93
04-12-2021,Jaipur,Jaipur - Police Commissionerate,56.98,135.25,72.1,80.79,8.66,1.56,14.63
05-12-2021,Jaipur,Jaipur - Police Commissionerate,65.69,121.65,55.53,71.58,8.02,1.17,50.39
06-12-2021,Jaipur,Jaipur - Police Commissionerate,66.78,126.36,59.54,80.08,8.48,1.03,22.08
07-12-2021,Jaipur,Jaipur - Police Commissionerate,63.3,132.12,68.04,50.36,10.26,1.16,33.2
08-12-2021,Jaipur,Jaipur - Police Commissionerate,74.88,145.52,85.48,52.51,8.56,1.13,23.27
09-12-2021,Jaipur,Jaipur - Police Commissionerate,39.57,140.87,57.36,47.26,7.77,1.01,44.2
10-12-2021,Jaipur,Jaipur - Police Commissionerate,36.47,191.3,72.51,57.01,8.54,1.25,30.93
11-12-2021,Jaipur,Jaipur - Police Commissionerate,56.96,203.05,77.93,56.78,9.18,1.45,38.65
12-12-2021,Jaipur,Jaipur - Police Commissionerate,62.63,135.54,54.28,55.5,7.98,0.94,46.28
13-12-2021,Jaipur,Jaipur - Police Commissionerate,59.82,114.43,47.56,58.93,8.22,0.96,35.84
14-12-2021,Jaipur,Jaipur - Police Commissionerate,81.46,146.18,61.03,66.09,6.92,1.16,37.8
15-12-2021,Jaipur,Jaipur - Police Commissionerate,104.36,168.18,53.39,72.42,9.33,1.11,34.68
16-12-2021,Jaipur,Jaipur - Police Commissionerate,123.94,206.43,51.94,76.65,6.72,1.12,39.46
17-12-2021,Jaipur,Jaipur - Police Commissionerate,64.55,122.0,57.27,41.24,7.65,0.88,32.06
18-12-2021,Jaipur,Jaipur - Police Commissionerate,67.51,140.14,69.75,42.52,9.3,1.09,23.79
19-12-2021,Jaipur,Jaipur - Police Commissionerate,77.13,141.98,75.39,28.41,14.4,1.17,30.51
20-12-2021,Jaipur,Jaipur - Police Commissionerate,106.56,204.87,93.53,38.0,12.87,1.55,34.66
21-12-2021,Jaipur,Jaipur - Police Commissionerate,98.06,209.87,102.92,36.5,14.78,2.31,32.39
22-12-2021,Jaipur,Jaipur - Police Commissionerate,124.03,230.43,105.55,49.91,13.35,2.11,20.83
23-12-2021,Jaipur,Jaipur - Police Commissionerate,71.72,154.35,83.97,56.04,17.22,1.61,40.72
24-12-2021,Jaipur,Jaipur - Police Commissionerate,80.55,155.73,77.32,71.79,13.16,1.34,24.62
25-12-2021,Jaipur,Jaipur - Police Commissionerate,113.99,200.51,63.17,69.68,14.54,1.48,38.8
26-12-2021,Jaipur,Jaipur - Police Commissionerate,108.58,172.39,53.58,74.12,13.15,1.15,22.26
27-12-2021,Jaipur,Jaipur - Police Commissionerate,135.81,172.53,39.31,92.93,9.98,1.12,16.75
28-12-2021,Jaipur,Jaipur - Police Commissionerate,75.82,134.7,59.73,84.95,8.93,1.04,18.45
29-12-2021,Jaipur,Jaipur - Police Commissionerate,90.79,165.39,67.55,71.05,13.4,1.32,22.54
30-12-2021,Jaipur,Jaipur - Police Commissionerate,61.52,133.67,67.58,64.93,13.98,1.21,19.45
31-12-2021,Jaipur,Jaipur - Police Commissionerate,72.77,151.65,61.08,64.03,12.07,0.77,19.83
01-01-2022,Jaipur,Jaipur - Police Commissionerate,93.29,172.55,63.48,60.44,11.52,0.99,37.58
02-01-2022,Jaipur,Jaipur - Police Commissionerate,92.48,182.93,61.04,72.93,14.47,1.1,25.8
03-01-2022,Jaipur,Jaipur - Police Commissionerate,92.49,254.77,83.41,67.65,9.17,1.65,32.13
04-01-2022,Jaipur,Jaipur - Police Commissionerate,160.66,272.92,75.87,75.14,13.23,2.54,19.87
05-01-2022,Jaipur,Jaipur - Police Commissionerate,88.78,130.32,57.83,86.7,12.33,1.76,20.73
06-01-2022,Jaipur,Jaipur - Police Commissionerate,100.36,137.45,43.21,87.23,10.05,0.83,18.08
07-01-2022,Jaipur,Jaipur - Police Commissionerate,61.53,86.16,35.74,98.12,11.32,0.96,20.59
08-01-2022,Jaipur,Jaipur - Police Commissionerate,30.6,48.37,34.35,100.63,8.08,0.66,19.35
09-01-2022,Jaipur,Jaipur - Police Commissionerate,40.95,83.75,37.05,79.23,12.49,0.81,20.13
10-01-2022,Jaipur,Jaipur - Police Commissionerate,48.56,102.66,55.85,59.47,12.55,0.95,28.07
11-01-2022,Jaipur,Jaipur - Police Commissionerate,56.56,126.72,61.51,60.39,14.26,1.09,24.39
12-01-2022,Jaipur,Jaipur - Police Commissionerate,54.72,111.69,52.31,56.51,16.99,1.0,29.69
13-01-2022,Jaipur,Jaipur - Police Commissionerate,85.61,161.73,59.08,56.21,13.55,1.19,20.79
14-01-2022,Jaipur,Jaipur - Police Commissionerate,96.98,151.8,49.77,57.44,20.09,2.56,34.87
15-01-2022,Jaipur,Jaipur - Police Commissionerate,71.28,187.08,45.12,57.97,14.17,0.7,26.29
16-01-2022,Jaipur,Jaipur - Police Commissionerate,92.5,190.02,40.18,53.46,16.69,0.83,70.2
17-01-2022,Jaipur,Jaipur - Police Commissionerate,60.1,107.66,45.15,51.14,12.55,0.77,35.39
18-01-2022,Jaipur,Jaipur - Police Commissionerate,97.53,173.13,80.78,37.95,17.93,1.63,21.37
19-01-2022,Jaipur,Jaipur - Police Commissionerate,74.29,126.75,57.87,51.38,15.63,0.99,30.43
20-01-2022,Jaipur,Jaipur - Police Commissionerate,74.11,126.55,55.72,51.92,16.73,0.89,50.7
21-01-2022,Jaipur,Jaipur - Police Commissionerate,98.92,159.92,57.31,50.37,15.02,1.21,43.18
22-01-2022,Jaipur,Jaipur - Police Commissionerate,83.97,186.49,49.99,57.16,12.94,1.03,21.62
23-01-2022,Jaipur,Jaipur - Police Commissionerate,78.91,118.65,39.51,44.68,13.9,0.64,24.28
24-01-2022,Jaipur,Jaipur - Police Commissionerate,94.1,142.69,59.28,18.39,33.13,1.5,16.34
25-01-2022,Jaipur,Jaipur - Police Commissionerate,47.1,148.58,59.73,28.71,35.59,1.34,16.59
26-01-2022,Jaipur,Jaipur - Police Commissionerate,52.43,143.39,85.14,15.86,25.36,1.61,16.79
27-01-2022,Jaipur,Jaipur - Police Commissionerate,49.24,157.77,74.35,20.05,32.62,1.26,21.49
28-01-2022,Jaipur,Jaipur - Police Commissionerate,77.79,215.45,100.2,12.68,23.07,2.91,23.01
29-01-2022,Jaipur,Jaipur - Police Commissionerate,141.17,337.63,98.92,46.41,31.5,3.15,23.51
30-01-2022,Jaipur,Jaipur - Police Commissionerate,139.18,332.08,111.55,38.71,36.48,3.07,18.39
31-01-2022,Jaipur,Jaipur - Police Commissionerate,114.89,268.38,112.0,48.18,14.5,2.56,25.25
01-02-2022,Jaipur,Jaipur - Police Commissionerate,120.08,298.25,95.28,79.37,11.22,1.99,19.38
02-02-2022,Jaipur,Jaipur - Police Commissionerate,70.09,154.81,56.51,72.06,9.38,0.98,35.97
03-02-2022,Jaipur,Jaipur - Police Commissionerate,83.13,172.9,33.56,35.32,10.27,1.04,27.63
04-02-2022,Jaipur,Jaipur - Police Commissionerate,62.33,123.6,50.05,29.0,9.93,0.97,28.45
05-02-2022,Jaipur,Jaipur - Police Commissionerate,19.15,126.43,55.81,49.08,10.54,1.09,36.13
06-02-2022,Jaipur,Jaipur - Police Commissionerate,19.15,126.43,50.62,53.0,10.54,1.1,34.61
07-02-2022,Jaipur,Jaipur - Police Commissionerate,38.21,146.42,62.87,54.73,13.08,1.31,30.6
08-02-2022,Jaipur,Jaipur - Police Commissionerate,100.34,217.85,64.57,53.26,11.4,1.59,30.03
09-02-2022,Jaipur,Jaipur - Police Commissionerate,49.01,98.56,51.4,76.29,10.77,0.83,26.48
10-02-2022,Jaipur,Jaipur - Police Commissionerate,60.85,110.21,51.58,74.33,23.32,1.0,29.72
11-02-2022,Jaipur,Jaipur - Police Commissionerate,95.79,211.96,28.42,23.65,11.36,1.29,30.63
12-02-2022,Jaipur,Jaipur - Police Commissionerate,124.93,281.29,67.88,34.93,12.62,2.65,22.96
13-02-2022,Jaipur,Jaipur - Police Commissionerate,91.7,191.75,69.06,92.15,10.36,1.46,45.05
14-02-2022,Jaipur,Jaipur - Police Commissionerate,86.66,162.58,78.57,62.2,10.13,1.36,29.14
15-02-2022,Jaipur,Jaipur - Police Commissionerate,55.86,109.95,66.85,58.61,12.25,2.9,44.85
16-02-2022,Jaipur,Jaipur - Police Commissionerate,40.31,168.25,113.22,50.93,9.2,2.88,21.22
17-02-2022,Jaipur,Jaipur - Police Commissionerate,56.34,128.64,57.74,71.13,15.33,2.53,39.47
18-02-2022,Jaipur,Jaipur - Police Commissionerate,43.42,113.05,57.48,60.99,9.67,1.89,28.68
19-02-2022,Jaipur,Jaipur - Police Commissionerate,34.81,92.21,52.41,60.49,11.02,1.74,30.3
20-02-2022,Jaipur,Jaipur - Police Commissionerate,63.67,146.45,68.37,53.7,11.41,2.11,24.92
21-02-2022,Jaipur,Jaipur - Police Commissionerate,74.24,180.91,76.11,52.84,11.85,1.43,16.53
22-02-2022,Jaipur,Jaipur - Police Commissionerate,45.72,129.1,71.89,54.29,11.76,1.85,24.9
23-02-2022,Jaipur,Jaipur - Police Commissionerate,106.8,336.01,73.37,55.02,16.38,1.57,
24-02-2022,Jaipur,Jaipur - Police Commissionerate,95.47,231.41,72.19,66.31,13.15,1.46,44.81
25-02-2022,Jaipur,Jaipur - Police Commissionerate,76.84,193.22,51.38,79.35,13.68,1.14,40.1
26-02-2022,Jaipur,Jaipur - Police Commissionerate,58.53,148.67,43.23,73.97,12.85,1.55,50.26
27-02-2022,Jaipur,Jaipur - Police Commissionerate,,,,,,,
28-02-2022,Jaipur,Jaipur - Police Commissionerate,28.73,84.87,72.69,51.48,14.75,0.77,38.12
01-03-2022,Jaipur,Jaipur - Police Commissionerate,38.69,96.0,64.67,55.76,12.88,0.54,36.48
02-03-2022,Jaipur,Jaipur - Police Commissionerate,54.0,107.02,59.31,60.7,11.24,0.45,38.82
03-03-2022,Jaipur,Jaipur - Police Commissionerate,67.0,124.22,42.85,74.46,22.95,4.27,46.86
04-03-2022,Jaipur,Jaipur - Police Commissionerate,63.96,109.21,53.8,70.9,13.94,0.54,40.14
05-03-2022,Jaipur,Jaipur - Police Commissionerate,53.39,90.52,59.5,70.87,16.13,0.52,42.15
06-03-2022,Jaipur,Jaipur - Police Commissionerate,97.16,176.49,70.96,58.9,14.48,0.97,29.6
07-03-2022,Jaipur,Jaipur - Police Commissionerate,42.12,86.12,54.82,69.5,17.01,0.68,66.73
08-03-2022,Jaipur,Jaipur - Police Commissionerate,44.63,110.61,53.61,69.27,15.79,0.7,59.28
09-03-2022,Jaipur,Jaipur - Police Commissionerate,34.52,94.41,50.41,74.71,15.01,0.56,60.09
10-03-2022,Jaipur,Jaipur - Police Commissionerate,39.81,86.1,60.54,68.17,17.61,0.63,50.76
11-03-2022,Jaipur,Jaipur - Police Commissionerate,50.24,119.49,63.34,64.22,16.78,0.61,39.19
12-03-2022,Jaipur,Jaipur - Police Commissionerate,,,,,,,
13-03-2022,Jaipur,Jaipur - Police Commissionerate,,,,,,,
14-03-2022,Jaipur,Jaipur - Police Commissionerate,58.0,128.54,87.23,70.12,16.08,6.1,13.87
15-03-2022,Jaipur,Jaipur - Police Commissionerate,102.02,169.11,99.09,73.83,22.25,1.43,12.61
16-03-2022,Jaipur,Jaipur - Police Commissionerate,89.23,164.62,102.61,40.01,29.46,1.2,12.61
